rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
116,"spotify:track:1leQBt3X85aFCucHi4CEYt","Broiler, Sofiloud","OMG","Sky Music",5,112,36,"92945"
117,"spotify:track:0ZbEc2puxrGJ4VXfJ4VTuD","Freddy Kalas, Hver gang vi møtes","Bare en mann","Alter Ego Music",15,64,7,"92532"
118,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",118,124,114,"92430"
119,"spotify:track:3jsYKVxT5ljGkexU531DpF","Victoria Nadine","Nerve","Universal Music AS",4,101,15,"92120"
120,"spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j","Metro Boomin, Future, Chris Brown","Superhero (Heroes & Villains) [with Future & Chris Brown]","Republic Records",61,97,11,"92049"
121,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",37,72,5,"91758"
122,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",37,125,179,"91539"
123,"spotify:track:567e29TDzLwZwfDuEpGTwo","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,113,81,"91367"
124,"spotify:track:6xrlUHCSbqM2huGrQau5xv","Reyn, Isah","Försent","Universal Music AB",61,61,2,"91040"
125,"spotify:track:2NHbZ6KS8JluPKXNAyXRBg","Isah, Hver gang vi møtes","Feel da rush","SDKT Entertainment AS",24,116,6,"89877"
126,"spotify:track:6KAUmaaVCpxZbkZsrT3QP4","Isah, Hver gang vi møtes","Syng sang","SDKT Entertainment AS",126,-1,1,"89789"
127,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",84,122,21,"89629"
128,"spotify:track:0lJCvh6IJQ7vedN2zgW9ws","Ballinciaga, Kamelen","Fakk Min X","Virgin Music Label And Artist Services",1,118,26,"89416"
129,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",113,131,87,"88904"
130,"spotify:track:4JBiO7wRnE6ueszEUpo347","Lewis Capaldi","Pointless","Vertigo Berlin",52,134,11,"88499"
131,"spotify:track:7j4OmvkjRz0PrjFADlHfQx","Adele","Set Fire to the Rain","XL Recordings",77,119,10,"88327"
132,"spotify:track:6Kvo2pdl5JPTvYKgaq5lYm","Emma Steinbakken","Hopelessly Hopeless","Epic Local",26,151,18,"88274"
133,"spotify:track:6NSkEJkizMph9GJSqjNhFW","Chris Holsten","Smilet i ditt eget speil","WM Norway",5,115,100,"88253"
134,"spotify:track:4ewazQLXFTDC8XvCbhvtXs","Joji","Glimpse of Us","88rising Music/Warner Records",5,121,36,"88237"
135,"spotify:track:43gksmfbXOwCUYGlUVMB3I","Ramón","ok jeg lover","Universal Music AS",1,111,52,"87797"
