rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
21,"spotify:track:5ZDw1sqZQDlC5aV7ir6kkN","Myztro, Focalistic, Daliwonga, Shaunmusiq, Ftears","Tobetsa Remake (feat. Focalistic, Daliwonga, ShaunMusiq & Ftears)","New Money Gang Records",5,15,11,"122491"
22,"spotify:track:6oAWlzrEbXFis7Z0kyeX0h","AKA, Burna Boy, Da Les, JR","All Eyes on Me (feat. Burna Boy, Da L.E.S. & JR)","Vth Season",22,-1,1,"118374"
23,"spotify:track:5IgjP7X4th6nMNDh4akUHb","Chris Brown","Under The Influence","Chris Brown Entertainment/RCA Records",2,22,48,"115973"
24,"spotify:track:5YbPxJwPfrj7uswNwoF1pJ","Burna Boy","Last Last","Spaceship/ Bad Habit/Atlantic Records",1,21,40,"115458"
25,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",1,23,15,"111388"
26,"spotify:track:2DQ8VLRmHPn3QOx2xjlAQw","AKA, Khuli Chana","Prada","Sound African Recordings",26,-1,3,"111181"
27,"spotify:track:7yJ5UfiXvtePhopnvxyXOV","Big Nuz, Dj Yamza","Ngeke","Afrotainment",1,20,12,"110381"
28,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",8,25,25,"105716"
29,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","EMI",2,18,21,"101912"
30,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",1,32,42,"99122"
31,"spotify:track:3PdO57q0KLWkfWXsXQJlV6","Mas Musiq, Aymos, Young Stunna","Sengizwile (feat. Aymos & Young Stunna)","New Money Gang Records",3,26,41,"98627"
32,"spotify:track:2gO1rty4jBXQaP7jSuVIh2","Sjava, Q Twins, Mzukulu","Isoka","1020 Cartel",7,16,3,"94945"
33,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,34,46,"94896"
34,"spotify:track:0HaRLPnr887lcQM2YQzkff","Burna Boy, Ed Sheeran","For My Hand (feat. Ed Sheeran)","Spaceship/ Bad Habit/Atlantic Records",11,31,32,"92951"
35,"spotify:track:4VrYIDyFUN4IYU3wtjbF8p","DJ Maphorisa, Visca, Da Muziqal Chef, Mawhoo, Kabza De Small","Shona Kwelanga (feat. Mawhoo, Da Muziqal Chef & Kabza De Small)","New Money Gang Records",27,28,14,"92490"
36,"spotify:track:4FyesJzVpA39hbYvcseO2d","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",33,47,17,"91844"
37,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Interscope Records",11,36,36,"90889"
38,"spotify:track:1X1IDV1HeEMqpPkKnt1Srx","Kelvin Momo, Nanette, S.O.N, Jay Sax","Fool Me","Kelvin Momo Productions",1,30,10,"87545"
39,"spotify:track:3urA5lEgMH3LjMp6L9recf","Officixl Rsa, Mid9t, Benzoo, De-papzo, Papiino SA","Yah Yah Yah","Clava ent",39,39,5,"86914"
40,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",35,41,40,"85362"
41,"spotify:track:0QHEIqNKsMoOY5urbzN48u","Meghan Trainor","Made You Look","Epic",17,42,17,"84482"
42,"spotify:track:6MQxRvB9paEB9iBAPhnshO","AKA, ANATII","Don't Forget To Pray","Universal Music (Pty) Ltd.",42,-1,1,"81703"
43,"spotify:track:6sCvvleqKbeyOkQDieBYgp","Rihanna","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Roc Nation/Def Jam/Hollywood",1,40,16,"81245"
44,"spotify:track:4lOujgdHEUyFThYND4EmlQ","DJ Maphorisa, Visca, 2woshort, Stompiiey, Shaunmusiq, Ftears, Madumane","Ba Straata (feat. 2woshort, Stompiiey, ShaunMusiQ, Ftears & Madumane)","New Money Gang Records",3,29,18,"81234"
45,"spotify:track:0AoBY2Y3qs6dtGgOD6c91N","Burna Boy","Alone","Roc Nation/Def Jam/Hollywood",45,81,14,"80611"
46,"spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j","Metro Boomin, Future, Chris Brown","Superhero (Heroes & Villains) [with Future & Chris Brown]","Republic Records",10,51,11,"80386"
47,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",47,49,17,"80375"
48,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",3,46,17,"80191"
49,"spotify:track:2DTnuVhrGnLcmgutAW4vb1","Lwah Ndlunkulu, Siya Ntuli","Ithuba","Nkabi Records",33,35,26,"79554"
50,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",8,37,29,"77624"
51,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records / Jonzing World",28,43,30,"77307"
52,"spotify:track:62aLwvsufVEshiNSoATYJB","Sjava","Amavaka","1020 Cartel",6,24,3,"76857"
53,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",45,53,11,"75462"
54,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",39,63,122,"72078"
55,"spotify:track:3IKb9dsBhceDuKzxvJQdpu","Mellow & Sleazy, Tman Xpress, SjavasDaDeejay, TitoM","Amasango (feat. SjavasDaDeejay & TitoM)","Sound African Recordings",55,70,8,"70049"
56,"spotify:track:2QrlkQMvreMboLQNGG2uMH","AKA, Gemini Major","Energy (feat. Gemini Major)","Sound African Recordings",56,-1,5,"69941"
57,"spotify:track:6BePGk3eCan4FqaW2X8Qy3","Tiësto, Tate McRae","10:35","Atlantic Records",51,52,15,"69757"
58,"spotify:track:1rLGgiEroCYgOdLZgYM91z","AKA","The World Is Yours","Vth Season",58,-1,2,"69498"
59,"spotify:track:4rpeguIp4kLV1uExPjQqjm","AKA","Congratulate","Vth Season",59,-1,1,"69174"
60,"spotify:track:4iuNZTcvT9diFySSzVsnVS","Fantasia","When I See U","J Records",53,72,145,"68116"
61,"spotify:track:6UN73IYd0hZxLi8wFPMQij","Coi Leray","Players","Uptown / Republic Records",61,118,4,"66930"
62,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",5,71,111,"66371"
63,"spotify:track:2EqGCX02606uk3f7HfzOGu","Kabza De Small, Stakev","Kwenzenjani","Piano Hub",27,27,2,"66155"
64,"spotify:track:2GAhgAjOhEmItWLfgisyOn","SZA","Low","Top Dawg Entertainment/RCA Records",33,69,10,"64125"
65,"spotify:track:1hsFJ92y0FU2cFOOLkEFVr","Deep London, Boohle","Hamba Wena","Cycad Wave",5,54,25,"64087"
66,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",22,76,251,"63400"
