rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",97,198,5,"33974"
185,"spotify:track:2GlV9w8oHSQdiPPk9lxqlp","Lemon Demon","Fine","Lemon Demon",185,-1,1,"33648"
186,"spotify:track:56jFeULddnrAOxtlLmTCFC","Анна Трінчер, POSITIFF","Який ти козак","FoxLab",78,136,9,"33597"
187,"spotify:track:4xj8VPWhWoMsPsC77vkTLt","Skryabin","Спи собі сама","Helping Hand",160,160,2,"33589"
188,"spotify:track:2pEpCUSHDAzVFqLEXRFOJg","Golubenko, YAKTAK","Холодна весна","Golubenko",188,-1,1,"33541"
189,"spotify:track:44Xyja7xYPlVC6v2CeweSi","Måneskin, Tom Morello","GOSSIP (feat. Tom Morello)","Epic",50,112,5,"33513"
190,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Interscope Records",94,191,23,"33358"
191,"spotify:track:5sQpS3fyw6VBpPioNlrCn1","Slavik Pogosov","Монро","Союз Мьюзик",34,145,8,"33293"
192,"spotify:track:0EPK3XVvgbe8q0KrS7nEiY","АДЛИН","Dead Inside","Союз Мьюзик",17,184,30,"33225"
193,"spotify:track:4ikCWgaaGLKgb724CUNnqZ","Кореш","глаза не врут","cplus",3,-1,35,"33212"
194,"spotify:track:307BZpDAtO3OwRs2wrV1S9","Okean Elzy","На небі","ТОВ ""Суперсиметрія""",56,197,24,"33211"
195,"spotify:track:3TgVv1B12UrF0cLFAHXuer","LIL MORTY","I Am Cute","Lil Morty",125,125,14,"33210"
196,"spotify:track:4oMyggIzClkOcCTvotFLkP","Ghostface Playa","Why Not","Ghostface Playa",62,188,42,"33192"
197,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",114,-1,27,"33079"
198,"spotify:track:5a6wqVqrV0yjsziNl4q8Gi","Кишлак","Самый лучший день","KISS KOALA",180,180,2,"33076"
199,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,-1,60,"33026"
200,"spotify:track:3CCF9HAE7ia9VrME9gQxoN","Skofka","Береза стара","Skofka",104,123,20,"32817"
