rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
73,"spotify:track:79TMN9XqG2uwuhgVUw7siC","Vicky Chen","沒有關係","史科特音樂股份有限公司 SKR Co., Ltd.",37,83,11,"106982"
74,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",14,73,71,"106408"
75,"spotify:track:3tHqubDUl1OHGgGz87YreF","Sophie Chen","500天","史科特音樂股份有限公司 SKR Co., Ltd.",11,72,52,"106148"
76,"spotify:track:5DSF1VTSaaAFIesJLlltuM","Tanya Chua","紅色高跟鞋","AsiaMuse",45,75,176,"103191"
77,"spotify:track:1bQHKplf5fkkecalhAgYp0","A-Lin","摯友","Sony Music Entertainment",6,80,41,"102454"
78,"spotify:track:55d0jw269HE9pbOt5ntCo8","G.E.M.","多遠都要在一起","Hummingbird Music Ltd.",56,65,30,"102011"
79,"spotify:track:4ILsHsOAEi2QdYxgFVQ0nM","Nicky Lee","如常","光影歲月",79,122,2,"101424"
80,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",7,78,46,"100486"
81,"spotify:track:5cU1O9P0EDA0rPkPDykhIm","Eric Chou","怎麼了","Sony Music Entertainment",2,82,214,"99975"
82,"spotify:track:3QP3cYE3qnplFueLKNVsbM","队长","哪里都是你","声音丛林",51,103,57,"97169"
83,"spotify:track:5VymCvfV0FguCa7zrIPSgk","Xiao Bing Chih","毒藥","Bin Music International Limited",14,99,43,"95204"
84,"spotify:track:6dgUya35uo964z7GZXM07g","Sabrina Carpenter","Nonsense","Island Records",74,102,5,"94855"
85,"spotify:track:2bLphDJvGyfjPbmxs7V4rX","理想混蛋 雞丁","習慣不習慣","何樂音樂有限公司",37,77,49,"94709"
86,"spotify:track:4nivAUgvOrWdkv44kjAlxs","G.E.M.","天空沒有極限","WM China",22,86,21,"93552"
87,"spotify:track:4JY5s40ymnG18f6wxQtzPw","Jay Chou, Lara Liang","珊瑚海","JVR",75,115,71,"91767"
88,"spotify:track:4xNDbq22jC2Vdf6QV2uArL","Cyndi Wang","當你","豐華大聲好樂",33,55,152,"91640"
89,"spotify:track:373gDROnujxNTFa1FojYIl","Linkin Park","Lost","Warner Records",89,-1,1,"91537"
90,"spotify:track:6XY80Ofqd8j0SGiEdRLwCp","Ronghao Li","年少有為","WM Taiwan",3,81,239,"91501"
91,"spotify:track:7nQUCbkxmQpuhXLugmLffu","Mayday","為你寫下這首情歌","Bin Music International Limited",16,91,9,"90297"
92,"spotify:track:7a6VJHMS9ttKsj55cKC51G","EggPlantEgg","浪流連","茄子蛋EggPlantEgg",1,93,231,"90193"
93,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",84,95,19,"90183"
94,"spotify:track:4tVLXGYrlv0aysDrZSLRVN","The Crane","不介意","新樂園 Forbidden Paradise",52,84,9,"90100"
95,"spotify:track:3khEEPRyBeOUabbmOPJzAG","Kenshi Yonezu","KICK BACK","Sony Music Labels Inc.",11,88,19,"89744"
96,"spotify:track:4QWSICaQ6LGmcS8qX9lNVh","阿冗","你的答案","煮草文化",17,89,159,"87676"
97,"spotify:track:4fw4NwYVD8nLWLtKtlN8df","高爾宣 OSN","最後一次","史科特音樂股份有限公司 SKR Co., Ltd.",10,167,151,"86469"
98,"spotify:track:5rY7xc2h5Imj6iFn97h8Qj","棉子","勇气","中视鸣达",16,76,132,"84948"
99,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",7,110,42,"82766"
100,"spotify:track:3SJgTyb8a7z66suw0kBZ0T","艾薇","失重前幸福","Universal Music Taiwan",13,87,114,"82397"
101,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",4,109,75,"82230"
102,"spotify:track:2urzYCyon3tncXk26kpMYo","卓義峯","再見煙火","豐華唱片",66,114,105,"82128"
103,"spotify:track:63N9fNPJ5kkbvtntCwgIbm","冰球樂團","能不能和我留在台北(陪我幾天)","何樂音樂有限公司",37,101,8,"81132"
104,"spotify:track:0IGUXY4JbK18bu9oD4mPIm","(G)I-DLE","TOMBOY","Cube Entertainment",4,104,49,"80297"
105,"spotify:track:6mO5fCJKvB9tr5RAFvBO7z","Jia Jia","家家酒","Bin Music International Limited",15,125,288,"79776"
106,"spotify:track:3dEXhWQRe9jPXEAh33ppuy","老王樂隊","我在愛情的盡頭看見了你和我","壞鄰居有限公司",92,96,3,"79165"
107,"spotify:track:0kqTXMHiQiB7IECD0WwcPq","TWICE","Talk that Talk","Republic Records - TWICE",2,105,25,"79097"
108,"spotify:track:0QHEIqNKsMoOY5urbzN48u","Meghan Trainor","Made You Look","Epic",54,108,15,"78917"
109,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",62,107,25,"78915"
110,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",20,120,243,"78793"
111,"spotify:track:5ZiMscIUd9Gozq4JFPnlJQ","吳青峰","起风了 - 电视剧""加油你是最棒的""主题曲","Universal Music Taiwan",38,135,198,"78110"
112,"spotify:track:2YA5IfmQwAmVzHRP3SVnEd","EggPlantEgg","浪子回頭","茄子蛋EggPlantEgg",3,128,261,"77735"
113,"spotify:track:1JLtvvPsHwLyd2ufASdkWV","阿涵, Ayo97","感谢你曾来过","汇音文化",54,92,59,"77622"
114,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",99,117,10,"77093"
115,"spotify:track:2DwUdMJ5uxv20EhAildreg","NewJeans","Cookie","ADOR",82,118,12,"76832"
116,"spotify:track:0n7Ij8XEDfYYFRgBQjNjnf","Kimberley Chen","愛你","Columbia",116,-1,4,"76093"
117,"spotify:track:25pWemriUQVrZ3yIiS2IBf","Eason Chan","十年","EEG",66,132,151,"76065"
118,"spotify:track:1J707Wskr4x6JO9QwhiCm4","守夜人","我睡不著","何樂音樂有限公司",65,106,68,"75864"
119,"spotify:track:3IelG5zYpWWCZIH4cqWlPV","XG","SHOOTING STAR","XGALX",79,79,3,"75624"
120,"spotify:track:2gug6MRv4xQFYi9LA3PJCS","Eric Chou","你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Sony Music Entertainment",18,112,321,"75451"
121,"spotify:track:51PYzHOuwTngW2whaPoYFW","Rainie Yang","年輪說","Universal Music Taiwan",27,166,246,"74910"
122,"spotify:track:46fURCnWErjFdNM2yBJ2c8","Eric Chou","永不失聯的愛","Sony Music Entertainment",85,161,97,"74529"
123,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,119,70,"73726"
