rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:4uqlFpMPTKO6uAsX6qvK0l","Duman","Her Şeyi Yak","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",51,190,168,"338998"
185,"spotify:track:2rP7pI2WpMWcUraYAX2xiT","Sezen Aksu","Tükeneceğiz","SN Music",184,195,11,"338627"
186,"spotify:track:0zryFWOTwY1BDcED6t27Sl","cakal, Arem Ozguc, Arman Aydin","Dünya Fani","DOĞAN MÜZİK YAPIM",15,141,35,"338352"
187,"spotify:track:6g6MHm9u0h2Em9Xuk89eqR","EDIS","Arıyorum","EDS Company",3,150,74,"338069"
188,"spotify:track:7LXZEyI1ke06UnmuwG4P8d","Yaşlı Amca","Giderdi Hoşuma","Y.A. Records",68,-1,173,"337422"
189,"spotify:track:2yejB2Y8eF9aKnNKPH2wnt","Yener Çevik","Dikkat İnat","ILS Music",121,165,15,"337365"
190,"spotify:track:2ftDPovFFGrDitZeZ4Oyw6","Skapova","Boşver Be","ETL Records",173,-1,2,"336056"
191,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",162,172,12,"333252"
192,"spotify:track:03INrUW4VCJpDXKQzNEaKS","maNga","Cevapsız Sorular","SONY MUSIC TURKEY",61,189,304,"333251"
193,"spotify:track:3fDIlN87QGT3nEPvILhwYP","No.1","Böyle İyi","talentino*",86,-1,44,"332549"
194,"spotify:track:5fpRPaDeHXncLV6r4zhaUw","Pera","Biri Vardı","Dokuz Sekiz Müzik",112,-1,23,"331483"
195,"spotify:track:6GDpxEOvaXS0nbqSrFtDAQ","Lvbel C5","10 NUMARA","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",1,196,70,"330098"
196,"spotify:track:5jf9Zj1ebsD5gerVZzZ0X4","Bixi Blake, Kum","Obsession","Hypers",84,191,19,"329669"
197,"spotify:track:56NmH7wrlo2mydV0niFqiX","Mehmet Elmas","Canın Sağolsun","TFB Records",117,-1,6,"328621"
198,"spotify:track:3naYqiHrwFLitIKYHHJgvo","Mavi Gri","Dünyanın En Güzel Kızı","Mavi Gri",24,197,60,"327428"
199,"spotify:track:2bq1J6Pa65dCDPoLvolaAk","Fazıl Say, Cem Adrian, Guvenc Dagustun, Burcu Uyar, Selva Erdener","İnsan İnsan","ACM Production",24,-1,16,"327364"
200,"spotify:track:0RoQ5sk1Z9PH2xki3gv5hO","Model","Değmesin Ellerimiz","GNL",129,179,74,"327036"
