rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
107,"spotify:track:2TdOWHAolNaQx8gyRDVS1N","Luan Santana, Henrique & Juliano","ERRO PLANEJADO - Ao Vivo","Sony Music Entertainment",4,90,44,"1399251"
108,"spotify:track:3l7guSk8yRLenAYRQuWGoH","Pabllo Vittar, Anitta","Balinha de Coração","Mataderos",108,-1,1,"1356609"
109,"spotify:track:4x5q5T5mhE1xvoCVXY6qrN","DJ AK BR, Dj Darge","Melodia Alucinógena","DJ AK BR",7,116,29,"1351085"
110,"spotify:track:3IMLoeLerS7TMpKjxUgAhx","Henrique & Juliano","Arranhão - Ao Vivo","Virgin Music Label And Artist Services (S&D)",1,108,80,"1333080"
111,"spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","Beyoncé","CUFF IT","Parkwood Entertainment/Columbia",50,97,24,"1331990"
112,"spotify:track:3XF598RmEUF3XW4XKo1lyP","Hugo & Guilherme, Jorge & Mateus","Meu Número - Ao Vivo","Som Livre",17,101,44,"1327229"
113,"spotify:track:0BWEkqsmPe3qOzrRVztHU3","Paulo e Nathan, Hugo & Guilherme","Acabei de Terminar - Ao Vivo","Sony Music Entertainment",22,96,45,"1317200"
114,"spotify:track:5t7E1z1kVtHyPxWNmUtXN4","Kevi Jonny","Te Love - Ao Vivo","Kevi Jonny",26,87,23,"1316295"
115,"spotify:track:7LUZT12r4xmwR1Kh8TJgjv","Gusttavo Lima","Ex dos Meus Sonhos - Ao Vivo","Sony Music Entertainment",7,89,19,"1314584"
116,"spotify:track:5jsCH1ydkfz1icE9BabgnZ","Pabllo Vittar","Cadeado","Mataderos",116,-1,1,"1310550"
117,"spotify:track:3ITkrUvAA6gzxer2UIom3P","Jorge & Mateus","Molhando o Volante","Som Livre",8,95,62,"1309967"
118,"spotify:track:3o5LmE0gNsEBwz7VCmc3bV","Hugo & Vitor, Clayton & Romário","Problemão - Ao Vivo","Universal Music Ltda.",80,98,16,"1300639"
119,"spotify:track:3l5VjEAeUTqrlD50iEo8Yn","KayBlack, AMUSIK, Wall Hein","Licor 43","Elenko Music",84,106,22,"1291728"
120,"spotify:track:5mJFh4iRzgmWuEVPG8257V","MC Marks, DJ BOY, Dj GM","Quem Não Conhece Tá Sem Internet","GR6 Music",40,122,23,"1289441"
121,"spotify:track:3104dnDJtjJeeHWApK1tCy","LUDMILLA, Tasha & Tracie, Ajaxx","Sou Má","WM Brazil",121,-1,1,"1265833"
122,"spotify:track:4m8kG46clzxMxyrDuFo1Uq","WIU, Oruam","Horas Iguais","Sony Music Entertainment",77,112,19,"1258555"
123,"spotify:track:3KYALkrEFKFnRAAhAvQcYE","MC MENOR HR, DJ Cayoo","O Neném Não É Neném","GUETTO RECORDS",101,123,5,"1247436"
124,"spotify:track:5A35xC90Nk6tXmcOAOOavi","Luan Santana","ABALO EMOCIONAL - Ao Vivo","Sony Music Entertainment",6,119,54,"1234777"
125,"spotify:track:5gitknsNQkrsCwfIbWK8Kd","Vivi","PLAYGROUND","RAMP//A MUSIC",49,107,6,"1233181"
126,"spotify:track:6qPCDdlx08sKOnlLKZW6h0","Henry Freitas","Me Evita Mais","Henry Freitas",53,102,5,"1229639"
127,"spotify:track:1JzMOnuyabzpRuSudDD4Cq","WIU, Matuê, Teto","Brinca Demais","Sony Music Entertainment",69,109,11,"1228043"
128,"spotify:track:3emWP5AGvDHFAlHlCOPiqT","Mc Gabzin, DJ TAK VADIÃO, dj sv","O Poder Dessa Garota","Sony Music Entertainment",56,111,42,"1205882"
129,"spotify:track:1xYEn7AJr4AlTuqXMzUUUe","Cristiano Araújo, Jorge & Mateus","Tempo Ao Tempo","Som Livre",69,69,3,"1205185"
130,"spotify:track:0TdK5nwfcmX9smiLXJEeFp","Mc Pikachu, DJ Arana","É Piru nas Meninas - Medley das Antigas","24por48",121,142,6,"1183309"
131,"spotify:track:5oF3fkS6ZVqmb3W5UJc0s8","Kotim, Love Funk, Mc Paiva ZS","Camisa de Time (Desce Só de Label)","Love Funk",94,136,6,"1183259"
132,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",91,127,6,"1179853"
133,"spotify:track:6Ulh9GPYz6JKdv04qc3q2U","João Gomes","Dengo","JG Shows",3,86,41,"1178935"
134,"spotify:track:090GUuqAuh7Vje3V745nep","Gloria Groove, Anitta, Valesca Popozuda","PROIBIDONA","SB Music",86,150,4,"1176711"
135,"spotify:track:4qsOrxBv09HhNSpsgMRXdC","Marília Mendonça, Maiara & Maraisa","Esqueça-Me Se For Capaz","Som Livre",1,77,70,"1173586"
136,"spotify:track:5o4VK4Qe5QwXHrvUPoaGHy","DJ Patrick Muniz, MC DOM LP, Mc L3, Dj Mizzontti","A Caminho do Bega [Piseiro Remix] (feat. Dj Mizzontti)","Tratto Entretenimentos",98,137,8,"1163738"
137,"spotify:track:14JKzKrJbPDflw8XyATMey","Henrique & Juliano","A Maior Saudade - Ao Vivo","Virgin Music Label And Artist Services (S&D)",10,131,76,"1151346"
138,"spotify:track:4QWumyD2uwiePBBha9XBHI","Felipe Amorim","No Ouvidinho","One Play",1,117,47,"1146892"
139,"spotify:track:28m65cMH7QXHzFnZSTtNHY","Marília Mendonça, Maiara & Maraisa","Não Sei o Que Lá","Som Livre",21,118,72,"1146752"
140,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Interscope Records",103,148,24,"1143658"
141,"spotify:track:5cCwZJUf8QiCQGnyakhpmF","Oruam, Mainstreet","Papo de Agustinho","Mainstreet Records",59,130,18,"1137085"
142,"spotify:track:2rtsT3CefzKc05JdAm8aQ5","João Gomes, L7NNON","Digo ou Não Digo - Ao Vivo","JG Shows",101,124,17,"1134246"
143,"spotify:track:373gDROnujxNTFa1FojYIl","Linkin Park","Lost","Warner Records",143,-1,1,"1127930"
144,"spotify:track:5IcPYzR2bkS4W3MabMpi4Z","Zé Neto & Cristiano","Melhor Ser uma Saudade","Som Livre",13,113,55,"1126720"
145,"spotify:track:5FNdfRpHs4u5vto9YdY3ft","Wesley Safadão","Eu Já Tava Bem - Ao Vivo","Wesley Safadao",19,133,63,"1124013"
146,"spotify:track:0ssgd2ZvDawP0KHGfBYRpv","Filipe Ret, Caio Luccas, Dallass","Good Vibe","Som Livre",67,158,34,"1119640"
147,"spotify:track:5TPXcKSOlPaz2pkYbWiWHU","Clayton & Romário","Ai Eu Chorei - Ao Vivo","Virgin Music Label And Artist Services (S&D)",45,134,33,"1115804"
148,"spotify:track:2PtpfX7sX870xeOfdTMyx2","Guilherme & Benuto","Meus Vícios - Ao Vivo","Sony Music Entertainment",52,120,21,"1115080"
149,"spotify:track:7G2LNG0EDgU5IyeeP6pevW","Mari Fernandez, Xand Avião","Pode Apostar - Ao Vivo","Sony Music Entertainment",110,153,26,"1112739"
150,"spotify:track:0pZIBIJ253pH9gJtXE0Ouf","KayBlack","Vestido da Fendi","Elenko Music",107,132,38,"1108925"
151,"spotify:track:3EM71GPnUGJ75uDhkH77pq","LUDMILLA, Marília Mendonça","Insônia - Ao Vivo","WM Brazil",46,155,25,"1102866"
152,"spotify:track:2SOeAhvJfh7HsGYPVtGG8H","DJ CIRILO DE CAXIAS, Kaeny Mc","Aqui Na Parma Tu Vem Pra Fuder","Gufo Records",48,161,17,"1088345"
153,"spotify:track:7woVi4HBuv0rsO98Ox2Fcq","Mc Paiva ZS, Love Funk, Kotim","Doce Veneno","Love Funk",60,163,22,"1086775"
154,"spotify:track:4QQTPEwqE4Aq7LXSyIgSci","Mc Kitinho, Mc guizinho niazi, DJ DEIVÃO, Silva Mc","Primeiro Beck Ela Me Mamou","Ritmo dos Fluxos Records",28,169,23,"1079030"
155,"spotify:track:6izCSgYDSUTThIXzEIMAlC","Clayton & Romário","Que Faculdade Cê Faz? - Ao Vivo","Virgin Music Label And Artist Services (S&D)",140,162,7,"1073992"
156,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",10,149,17,"1069482"
157,"spotify:track:27bgMTAq4qTACnE48M3aTH","Pabllo Vittar, Gloria Groove","AMEIANOITE","Mataderos",52,172,13,"1066681"
158,"spotify:track:2ebFBmle5uXcdbrCAOvPcZ","Guilherme & Benuto","Vagabundo Chora - Ao Vivo","Sony Music Entertainment",20,144,53,"1066221"
159,"spotify:track:5r9CZJMoMmxio2AnJdxuDS","Grupo Menos É Mais, Di Propósito, Vou Zuar","Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Som Livre",21,146,141,"1064958"
160,"spotify:track:71VNsncPcTfQiklVO9uXfB","Felipe & Murillo, Ana Castela","Ô Lá na Roça - Ao Vivo","Felipe & Murillo",97,154,25,"1061554"
161,"spotify:track:44U6wTQDkos958gqTbilSw","Mc Daniel, Caio Passos","Balmain","GMusic",78,151,17,"1050386"
162,"spotify:track:3DNhR7P04alm9S4JA6Llvg","Felipe Amorim, Teto","Mó Viagem","One Play",75,159,11,"1049995"
163,"spotify:track:11ia1KLok8cm88CHv51A7T","Diego & Victor Hugo","Meio Fio - Ao Vivo","Sony Music Entertainment",60,125,28,"1049724"
164,"spotify:track:6iKT8x1sTotyl1ye0lgD5I","Oruam, Borges, Chefin, Ajaxx","Gucci, Prada","Mainstreet Records",140,140,3,"1046646"
165,"spotify:track:1ZJZQlHYELgPeGe0EQPYWZ","Mari Fernandez","Quando Tem Sentimento","Sony Music Entertainment",146,152,4,"1046103"
