rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
172,"spotify:track:4Q1oBLFPK9R4eUHkNlihlF","Morat, Juanes","506","Universal Music Spain S.L.",27,153,24,"174026"
173,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",12,174,163,"173688"
174,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",18,160,155,"173448"
175,"spotify:track:4MUtM58geV6B2NGv8ckspv","Ryan Castro, SOG","Avemaría","Sony Music Entertainment",68,183,20,"173377"
176,"spotify:track:7xh93gqqo5VBD6tGRp77qv","Arcángel","Kame Hame","Rimas Entertainment LLC.",176,-1,1,"173223"
177,"spotify:track:7D8tKs61tdzzDdG9w6kdu4","Arcángel, YOVNGCHIMI","La Ruta","Rimas Entertainment LLC.",166,181,4,"172490"
178,"spotify:track:29epP1fWAPigLlCi0h5iU2","Jossef, Kevin Roldan","Clickiamos","UMLE - Latino",4,4,2,"170855"
179,"spotify:track:4fcC14xEEHEYS4SClHRzOr","Feid","que putas","JP Entertainment (Jorge Pino)",71,-1,8,"170652"
180,"spotify:track:0a6ogDrZBvYgDjILgsQVaJ","Arcángel","Hace Mucho Tiempo","Pina Records",132,132,18,"170645"
181,"spotify:track:5oO3drDxtziYU2H1X23ZIp","Rihanna","Love On The Brain","Roc Nation / Rihanna",181,-1,1,"170615"
182,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",29,165,69,"170384"
183,"spotify:track:7DhYjNLksXZhbRQeheAums","Bacilos","Caraluna","WEA Latina",92,187,317,"170001"
184,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",56,168,56,"169979"
185,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",1,190,133,"169827"
186,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",170,170,4,"169339"
187,"spotify:track:0S4w5ZBEbxYxiygvz9wWdK","Feid","Belixe","UMLE - Latino",20,166,23,"167854"
188,"spotify:track:0UXlu64mDLvfzR8IXMz06J","Christian Nodal","Ya No Somos Ni Seremos","Producciones Ladon, S.A de C.V.",51,185,51,"167586"
189,"spotify:track:6eRmG7DPom2FfRNAoCmjqb","Frankie Ruiz","Deseándote","National Own",110,191,62,"167030"
190,"spotify:track:4s3clr8iaefWqqPxHGKZj1","Feid, ICON","PURRITO APA","Universal Music Latino",9,194,71,"166959"
191,"spotify:track:0IKeDy5bT9G0bA7ZixRT4A","Fuerza Regida, Grupo Frontera","Bebe Dame","Rancho Humilde/Street Mob Records",118,149,5,"166627"
192,"spotify:track:5ACjsEe2LIsR3EeXQ8ln7j","Alcolirykoz, Armando Hernandez","El Remate","Alcolirykoz",80,184,9,"165441"
193,"spotify:track:2GZmcIwvFeu3NgKu1HJL4u","Feid","14 De Febrero","Universal Music Latino",40,-1,8,"165371"
194,"spotify:track:7DcJXd2xxVcohwehWahFJJ","Frankie Ruiz","Tú Con Él","UMLE - Latino",126,-1,45,"165004"
195,"spotify:track:71wFwRo8xGc4lrcyKwsvba","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,197,193,"164593"
196,"spotify:track:7J02hWxvWMi026FUPXU4nq","Blessd, Ryan Castro","Fumando","WEA Latina",45,-1,23,"164164"
197,"spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","Andrés Calamaro","Flaca","DRO/EastWest Spain",138,-1,182,"163926"
198,"spotify:track:4uVEdikP5eLUy8Dq6gjiPV","Rauw Alejandro, Daddy Yankee","PANTIES Y BRASIERES","Sony Music Latin/Duars Entertainment",164,164,3,"163125"
199,"spotify:track:4aEOz6ZpXh3wF4FOdJHOPV","Wolfine, Ñejo","Escápate Conmigo - Remix","LOMIORECORDS",199,-1,1,"162925"
200,"spotify:track:1BvoLDKmotg5dqfVW8y8KR","Luigi 21 Plus","Daga Adicta","Bokisucio Music",157,192,4,"162742"
