rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
56,"spotify:track:6EImClnQDWI51GJjSKva6P","Marwan Pablo","EL HALAL","The Basement Records",1,49,28,"62272"
57,"spotify:track:6GJQiSob1lScp9tnlTvMfp","Ahmed Santa","Ahmed Santa","Universal Music MENA",20,50,23,"59814"
58,"spotify:track:5NcTOxzo2WE20tFdtUhbAM","Marwan Pablo","BARBARY","The Basement Records",2,53,51,"59144"
59,"spotify:track:5mHgUdUiaLYXyCLzbOfhfD","Hana Yousry","بنت ابويا","Platinum Records",52,52,3,"57698"
60,"spotify:track:3Ab2U2Yvs9kM0IuXxC1HmT","Essam Sasa","هدي في قلبك طلقه ( لو عوزت تكلمني )","Essam Sasa",31,61,18,"57012"
61,"spotify:track:0cctX7m6jB5Wjp5Ioj1Mli","Abyusif, Ismail Nosrat","Kan Fi Sora","Modissa - Beat Root",21,59,9,"56752"
62,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",12,57,25,"56517"
63,"spotify:track:46Q0bzrsZyD2dzZCuLq5R2","Elissa, Saad Lamjarred","Min Awel Dekika","Elissa",6,78,41,"55806"
64,"spotify:track:5V0l4DBUYwNr8ETXqf1Yod","Wegz","بعودة يا بلادى ( من فيلم "" كباتن الزعتري "")","Takwene",2,60,48,"55480"
65,"spotify:track:02G9n2WgsNd2j7CqTmcDR2","Wegz","عفاريت الأسفلت","Takwene",1,74,83,"54951"
66,"spotify:track:06h6dQDVdXjnIOXGXabW02","نور النبوي, عطار","خطوة اجباري","Attar",14,68,40,"54456"
67,"spotify:track:2EQ4OFrnXp3Fn9ZQa5HFtW","Mohammed Saeed","Met3'er","Modissa - Mohammed Saeed",53,56,39,"54176"
68,"spotify:track:5HSq2VMchKdVRXR9B1jpgr","Muslim - مُسلِم","Mabahrbsh","Digital Sound",14,65,49,"54053"
69,"spotify:track:1VteZ9xomF21Idym2C8Xbb","Husayn, Wingii","DAWLETNA","Husayn - حُسَين",69,-1,1,"53805"
70,"spotify:track:0VoGUSTCDyz5855v4S278P","Hassan El Shafei, Nancy Ajram, Marwan Pablo","Eish'ha B Afia","The Basement Record",4,66,27,"53588"
71,"spotify:track:5cDdk7f8IS3AJPVMOdTlIm","FL EX","KATAFAST","Maadi Town Mafia",60,63,26,"53392"
72,"spotify:track:5AGeNYpstVBpFn8IW2KqS7","Mousv","AMTAR","The Basement Records",69,79,33,"52371"
73,"spotify:track:3AwmOjkzr9WZUqEewrskM1","Tamer Hosny","Habitha Ya Nas - From Bhabak","Tamer Hosny",46,71,31,"52092"
74,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",63,67,10,"51819"
75,"spotify:track:3RLpfYSIQlW1YI6bIexpUy","Mody Amin, Essam Sasa","صاحبي من غبائه","Mody Amin",22,72,95,"51494"
76,"spotify:track:6KbqmoQMmDkRYuMjK5GfwY","Hamza Namira","Dari Ya Alby (Acoustic Version)","MuzicUp",54,54,18,"51194"
77,"spotify:track:3JBzFBmDt0pyRzZiCDCsUi","Essam Sasa","انا سيرتي يا خصمي مزولاك","Mahraganat-Yalla Mahraganat",77,88,3,"50006"
78,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",67,77,49,"49839"
79,"spotify:track:3gAYSjeXZ5XbicBFX5G0Ya","Tamer Ashour","Hatwhashna","The Basement Record",51,101,15,"49770"
80,"spotify:track:3JFB9ZJ8vZrKL8AJiRspLZ","Marwan Pablo","RACORE","The Basement Records",3,73,41,"49199"
81,"spotify:track:7yZc2gKENILqeJWofabYNF","Cairokee, Sara Moullablad","Nefsy Ahbek","Cairokee-Roma",5,83,21,"48097"
82,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",74,76,12,"47711"
83,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",60,80,18,"47418"
