rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
56,"spotify:track:6qk3jI8bKCgURI3h0d8zBZ","Wande Coal","Again","Starstruck Management, Inc. / EMPIRE",43,43,46,"71642"
57,"spotify:track:3l6K9SW5VFJyA5jBtioFFt","3GAR BABY","HUSTLE NA MUST","TGFG ENTERTAINMENT",57,-1,1,"70204"
58,"spotify:track:3kqE7QmylUIJV3QXC6arrR","Victony","Kolomental","Encore Recordings",3,65,43,"69557"
59,"spotify:track:32R7SBDSQmhDM4qUgzTc6z","Odumodublvck, Zlatan, ECko Miles","Picanto","Varick St",44,54,13,"69540"
60,"spotify:track:46gfN72BxmLvACx6Pve4XU","Asake","Dull","YBNL Nation / EMPIRE",4,45,24,"69026"
61,"spotify:track:14nSbMQqRo1BxshIjprVDO","Zinoleesky, Omah Lay","Last Time","Marlian Music",23,55,8,"68980"
62,"spotify:track:7oDSvHJUY3NPdH9YKiCQwe","Seyi Vibez","Para Boi","Vibez Inc / Dvpper Music",18,51,6,"68907"
63,"spotify:track:0hW02S9ACVYANz1ica10jH","Magixx, Ayra Starr","Love Don't Cost A Dime (Re-Up)","Mavin Records",21,60,53,"68716"
64,"spotify:track:3kKZsfJfTLHQOraQWL1KYE","Zlatan, Young Jonn","Astalavista","Zanku Records",32,57,12,"67957"
65,"spotify:track:7d1aTQlsHMgWmkPywDi7h1","Asake, Olamide","Omo Ope (feat. Olamide)","Asake Music",2,53,53,"67601"
66,"spotify:track:6JRfbZ9d0Caw35pbCsOTSL","Cruel Santino, Poco Lee","showmetheway !!","Monster Boy",66,-1,1,"67139"
67,"spotify:track:7tZMF9Hn5uGsfC7zGXbSKM","Crayon","Ijo (Laba Laba)","Mavin Records/Blowtime Ent",15,81,33,"66236"
68,"spotify:track:7CDmOoIXrtknQN5zcpHRBr","Rexxie, Naira Marley, Skiibii, Wizkid","Abracadabra - Remix","HitxlabNG / Dvpper Music",68,-1,1,"66094"
69,"spotify:track:0Z5HVNSXGXHf7MDb0zJHVW","Wizkid, Skepta, Naira Marley","Wow (feat. Skepta & Naira Marley)","Starboy/RCA Records",3,59,14,"65853"
70,"spotify:track:4A7sSA10D35HQUNrSOl5Zo","JAE5, Dave, BNXN fka Buju","Propeller (feat. Dave & BNXN)","Black Butter",2,62,30,"65496"
71,"spotify:track:1b83195i03SMUa1VWto8Z5","Lojay","MOTO","KORATORI RECORDINGS",50,50,2,"64518"
72,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",45,64,10,"64001"
73,"spotify:track:6NKuW3yaNXtloGw1RB8WUi","Mayorkun","Certified Loner (No Competition)","SM Entertainment West Africa Limited",6,69,35,"62767"
